|service_request_id|status|service_name|service_code|description|agency_responsible|requested_datetime|updated_datetime|expected_datetime|address|zipcode|latitude|longitude|requested_date|updated_date|last_table_update
7370|SR21009424|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Hole in hallway Leak in bedroom. Ceiling fell in. put dry erase board in ceiling."""|Cinc Building Dept|2021-02-08|2021-02-11|2022-02-08|"""3019 BRACKEN WOODS LN - GJ0890635332 """|45211.0|39.1421278825807|-84.58276882229879|02/08/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7371|SR21007998|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Electrical proplems. Circuits blow frequently."""|Cinc Building Dept|2021-02-02|2021-07-01|2022-02-01|"""2461 WESTWOOD NORTHERN BLVD - GJ0934735765 """|45211.0|39.1459266640463|-84.577534510357|02/02/2021 12:00:00 AM|07/01/2021 12:00:00 AM|07/01/2021 12:00:00 AM
7372|SR21005070|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Gutters has holes, Back downspout has holes. Toilet doesn't flush properly. Side of building near the roof is a broken vent, animals are getting inside the house. Wasp/Bee nest on outside of building has grown into the building. Mice infestation. """|Cinc Building Dept|2021-01-21|2021-01-27|2022-01-21|"""7054 GLEN MEADOW LN - GJ1874840811 """|45237.0|39.1890425460973|-84.4672204662615|01/21/2021 12:00:00 AM|01/27/2021 12:00:00 AM|01/27/2021 12:00:00 AM
7373|SR21006816|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No hot water. Hot water keeps going out even after repairs."""|Cinc Building Dept|2021-01-28|2021-11-15|2022-01-28|"""3382 MCHENRY AV - GJ0994436026 """|45225.0|39.1481306919983|-84.5705455356193|01/28/2021 12:00:00 AM|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM
7374|SR21007029|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Transfer: 01/31/2021 6:24 AM/SGOODWINREFER TO B & I - Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-28|2021-06-02|2022-01-31|"""6268 SAVANNAH AV, CINC - GJ1124842467"""|45224.0|39.2058086772534|-84.55345587484791|01/28/2021 12:00:00 AM|06/02/2021 12:00:00 AM|06/02/2021 12:00:00 AM
7375|SR21007057|NEW|"""Sign Shop,Internal New Request"""|"""SGNSHPNI"""|"""See email and or contact Dave Hadsell for further details."""|Public Services|2021-01-28|2021-01-28|2022-01-28|"""3300 COLERAIN AV - GJ1278335589 """|45225.0|39.1435054955578|-84.53785690441421|01/28/2021 12:00:00 AM|01/28/2021 12:00:00 AM|01/28/2021 12:00:00 AM
7376|SR21006468|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Mechanical fence installed at property, no permits or COA.
Issuing  orders """|Cinc Building Dept|2021-01-27|2021-05-24|2022-01-27|"""833 DAYTON ST - GJ1368132783 """|45214.0|39.1180236765683|-84.52837176132171|01/27/2021 12:00:00 AM|05/24/2021 12:00:00 AM|05/24/2021 12:00:00 AM
7377|SR21006424|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Furnace has been red tagged by Duke and gas had been turned off by Duke; and it also had caught fire on 1-23-2021. Mold issues in the basement & bathroom. Mice, termite and other insect infestation. """|Cinc Building Dept|2021-01-27|2021-03-08|2022-01-27|"""2925 BOUDINOT AV - GJ0701034736 """|45238.0|39.1372190984407|-84.6048722601172|01/27/2021 12:00:00 AM|03/08/2021 12:00:00 AM|03/08/2021 12:00:00 AM
7378|SR21005708|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B201801995 due to ownership change."""|Cinc Building Dept|2021-01-25|2021-06-15|2022-01-25|"""1626 ILIFF AV - GJ0924932668 """|45205.0|39.1180629767541|-84.57961646611771|01/25/2021 12:00:00 AM|06/15/2021 12:00:00 AM|06/15/2021 12:00:00 AM
7379|SR21005694|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-25|2021-02-09|2022-01-25|"""817 OVERLOOK AV, CINC - GJ0750231765"""|45238.0|39.1103609852191|-84.6000850505062|01/25/2021 12:00:00 AM|02/09/2021 12:00:00 AM|02/09/2021 12:00:00 AM
7380|SR21005744|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No heat for 3 months"""|Cinc Building Dept|2021-01-25|2021-01-27|2022-01-25|"""330 W 4TH ST - GJ1459830718 """|45202.0|39.0992118792273|-84.51842231415459|01/25/2021 12:00:00 AM|01/27/2021 12:00:00 AM|01/27/2021 12:00:00 AM
7381|SR21004901|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Bathroom ceiling leaking into all rooms"""|Cinc Building Dept|2021-01-21|2021-02-05|2022-01-21|"""1014 WINFIELD AV - GJ0888131825 """|45205.0|39.1105610396622|-84.5841360242569|01/21/2021 12:00:00 AM|02/05/2021 12:00:00 AM|02/05/2021 12:00:00 AM
7382|SR21004958|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-21|2021-01-28|2022-01-21|"""2321 FLORA ST, CINC - GJ1396433642"""|45219.0|39.1256959712261|-84.5248168350231|01/21/2021 12:00:00 AM|01/28/2021 12:00:00 AM|01/28/2021 12:00:00 AM
7383|SR21005174|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-21|2021-06-02|2022-01-21|"""500 CONROY ST, CINC - GJ1366233319"""|45214.0|39.122859411754|-84.5284054652435|01/21/2021 12:00:00 AM|06/02/2021 12:00:00 AM|06/02/2021 12:00:00 AM
7384|SR21005027|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Broken windows and blighted door. """|Cinc Building Dept|2021-01-21|2021-02-01|2022-01-21|"""2560 HARRISON AV - GJ0870535324 """|45211.0|39.142110896267496|-84.58508892844429|01/21/2021 12:00:00 AM|02/01/2021 12:00:00 AM|02/01/2021 12:00:00 AM
7385|SR21004906|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-21|2021-01-22|2022-01-21|"""1543 JONATHAN AV, CINC - GJ1811235641"""|45207.0|39.1426581861747|-84.4762275745815|01/21/2021 12:00:00 AM|01/22/2021 12:00:00 AM|01/22/2021 12:00:00 AM
7386|SR21006176|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-26|2021-01-28|2022-01-26|"""1733 SYCAMORE ST, CINC - GJ1520532461"""|45202.0|39.11475873455311|-84.5108518783303|01/26/2021 12:00:00 AM|01/28/2021 12:00:00 AM|01/28/2021 12:00:00 AM
7387|SR21006094|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update & reissue B201904944 due to ownership change. Dead tree"""|Cinc Building Dept|2021-01-26|2021-06-01|2022-01-26|"""2816 ROBERT AV - GJ0983834762 """|45211.0|39.1367757720486|-84.5721612937958|01/26/2021 12:00:00 AM|06/01/2021 12:00:00 AM|06/01/2021 12:00:00 AM
7388|SR21006165|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No hot water for a month. Heat goes in and out. """|Cinc Building Dept|2021-01-26|2021-02-02|2022-01-26|"""3600 TACOMA AV - GJ1531036279 """|45220.0|39.1490997599671|-84.5084270530279|01/26/2021 12:00:00 AM|02/02/2021 12:00:00 AM|02/02/2021 12:00:00 AM
7389|SR21006078|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions and reissue B202003865 due to ownership change"""|Cinc Building Dept|2021-01-26|2021-07-29|2022-01-26|"""3046 BRACKEN WOODS LN - GJ0888235428 """|45211.0|39.1429996498301|-84.5830097836906|01/26/2021 12:00:00 AM|07/29/2021 12:00:00 AM|07/29/2021 12:00:00 AM
7390|SR21006071|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-26|2021-01-27|2022-01-26|"""1615 NEILSON PL, CINC - GJ1821034601"""|45206.0|39.1332765630795|-84.47543496734491|01/26/2021 12:00:00 AM|01/27/2021 12:00:00 AM|01/27/2021 12:00:00 AM
7391|SR21005900|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Car into building"""|Cinc Building Dept|2021-01-25|2021-10-29|2022-01-25|"""2378 GLENWAY AV - GJ1151931558 """|45204.0|39.1075225482765|-84.5537343949869|01/25/2021 12:00:00 AM|10/29/2021 12:00:00 AM|11/06/2021 12:00:00 AM
7392|SR21005700|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No CO detector installed after repairs or replacement of furnace."""|Cinc Building Dept|2021-01-25|2021-01-27|2022-01-25|"""7064 GLEN MEADOW LN - GJ1874940837 """|45237.0|39.1892709781924|-84.4671915720134|01/25/2021 12:00:00 AM|01/27/2021 12:00:00 AM|01/27/2021 12:00:00 AM
7393|SR21005009|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Faulty wiring, falty struction"""|Cinc Building Dept|2021-01-21|2021-03-16|2022-01-21|"""2614 MONTANA AV - GJ0890236791 """|45211.0|39.1552711494935|-84.582361064835|01/21/2021 12:00:00 AM|03/16/2021 12:00:00 AM|03/16/2021 12:00:00 AM
7394|SR21004968|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No heat-using portable heaters. No water. Mice infestation"""|Cinc Building Dept|2021-01-21|2021-01-25|2022-01-21|"""1775 DREMAN AV - GJ1196836631 """|45223.0|39.153089331352|-84.5469529319777|01/21/2021 12:00:00 AM|01/25/2021 12:00:00 AM|01/25/2021 12:00:00 AM
7395|SR21006310|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No heat for 3 days. """|Cinc Building Dept|2021-01-26|2021-02-18|2022-01-26|"""1820 SUNSET AV - GJ0904433207 """|45205.0|39.122964033673|-84.5818275175715|01/26/2021 12:00:00 AM|02/18/2021 12:00:00 AM|02/18/2021 12:00:00 AM
7396|SR21006066|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-26|2021-05-05|2022-01-26|"""1234 MYRTLE AV, CINC - GJ1762934182"""|45206.0|39.1296416360506|-84.4822826861561|01/26/2021 12:00:00 AM|05/05/2021 12:00:00 AM|05/05/2021 12:00:00 AM
7397|SR21005588|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-24|2021-01-24|2022-01-24|"""3255 BISHOP ST, CINC - GJ1488635267"""|45220.0|39.1400624828028|-84.51359984800321|01/24/2021 12:00:00 AM|01/24/2021 12:00:00 AM|01/24/2021 12:00:00 AM
7398|SR21005519|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Transfer: 01/25/2021 6:59 AM/PCLEMONSWater draining onto sidewalk - Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-23|2021-03-10|2022-01-25|"""3186 PORTSMOUTH AV, CINC - GJ2251035842"""|45208.0|39.1433610453561|-84.425314607426|01/23/2021 12:00:00 AM|03/10/2021 12:00:00 AM|03/10/2021 12:00:00 AM
7399|SR21007559|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-31|2021-02-11|2022-01-31|"""2992 WOODROW AV, CINC - GJ0866535270"""|45211.0|39.1416381283334|-84.5855686508094|01/31/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7400|SR21007560|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-31|2021-02-11|2022-01-31|"""2986 WOODROW AV, CINC - GJ0866735249"""|45211.0|39.1414489190233|-84.58555245784791|01/31/2021 12:00:00 AM|02/11/2021 12:00:00 AM|02/11/2021 12:00:00 AM
7401|SR21007551|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-31|2021-02-01|2022-01-31|"""2734 ENSLIN ST, CINC - GJ1370534262"""|45225.0|39.131342948632|-84.52761701979149|01/31/2021 12:00:00 AM|02/01/2021 12:00:00 AM|02/01/2021 12:00:00 AM
7402|SR21007550|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-31|2021-02-10|2022-01-31|"""2734 ENSLIN ST, CINC - GJ1370534262"""|45225.0|39.131342948632|-84.52761701979149|01/31/2021 12:00:00 AM|02/10/2021 12:00:00 AM|02/10/2021 12:00:00 AM
7403|SR21007549|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-31|2021-02-01|2022-01-31|"""2734 ENSLIN ST, CINC - GJ1370534262"""|45225.0|39.131342948632|-84.52761701979149|01/31/2021 12:00:00 AM|02/01/2021 12:00:00 AM|02/01/2021 12:00:00 AM
7404|SR21007548|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-31|2021-02-09|2022-01-31|"""2734 ENSLIN ST, CINC - GJ1370534262"""|45225.0|39.131342948632|-84.52761701979149|01/31/2021 12:00:00 AM|02/09/2021 12:00:00 AM|02/09/2021 12:00:00 AM
7405|SR21007143|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-28|2021-02-18|2022-01-28|"""1927 KINNEY AV, CINC - GJ1891634898"""|45207.0|39.135773402366|-84.467172362052|01/28/2021 12:00:00 AM|02/18/2021 12:00:00 AM|02/18/2021 12:00:00 AM
7406|SR21006203|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Defective windows, the sashes are broken and there are holes. The windows are not weather tight. Mold issues in bathroom & kitchen. """|Cinc Building Dept|2021-01-26|2021-07-15|2022-01-26|"""6018 PRENTICE ST - GJ2541937737 """|45227.0|39.1596607093964|-84.3910682053587|01/26/2021 12:00:00 AM|07/15/2021 12:00:00 AM|07/15/2021 12:00:00 AM
7407|SR21005194|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Issue existing order to update ownership"""|Cinc Building Dept|2021-01-22|2021-11-22|2022-01-22|"""548 MAPLE AV - GJ1638335593 """|45229.0|39.1426559134139|-84.4962380251061|01/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
7408|SR21005199|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B201902906 due to ownership change."""|Cinc Building Dept|2021-01-22|2021-08-03|2022-01-22|"""1980 BALTIMORE AV - GJ1087434958 """|45225.0|39.1382865366501|-84.5601273712609|01/22/2021 12:00:00 AM|08/03/2021 12:00:00 AM|08/03/2021 12:00:00 AM
7409|SR21005328|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-22|2021-02-23|2022-01-22|"""2421 MAY ST, CINC - GJ1651433702"""|45206.0|39.1256059827192|-84.49532387592049|01/22/2021 12:00:00 AM|02/23/2021 12:00:00 AM|02/23/2021 12:00:00 AM
7410|SR21007058|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No heat. Gap under the door"""|Cinc Building Dept|2021-01-28|2021-02-01|2022-01-28|"""1644 SUMMIT RD - GJ1954342338 """|45237.0|39.2025837872417|-84.4575188900803|01/28/2021 12:00:00 AM|02/01/2021 12:00:00 AM|02/01/2021 12:00:00 AM
7411|SR21006855|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Circuit breaker constantly trip. Outlets are not safe to use, outlet in second bedroom caught fire. Leaks in bathroom ceiling.  Cracks in the walls. Bedrooms have leaks. Plumbing issues throughout the building, caller was told by those coming in to fix plumbing that pipes need to be replaced. """|Cinc Building Dept|2021-01-28|2021-02-23|2022-01-28|"""697 GREENWOOD AV - GJ1692736742 """|45229.0|39.1528629715606|-84.4895863133828|01/28/2021 12:00:00 AM|02/23/2021 12:00:00 AM|02/23/2021 12:00:00 AM
7412|SR21007131|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-28|2021-02-08|2022-01-28|"""2419 MAY ST, CINC - GJ1650633677"""|45206.0|39.1253817580692|-84.49542681501259|01/28/2021 12:00:00 AM|02/08/2021 12:00:00 AM|02/08/2021 12:00:00 AM
7413|SR21006364|CLOS|"""Tree, trim required public"""|"""TRTRIMUF"""|"""Transfer: 01/29/2021 1:37 PM/SSITTASONsee citizen descr  - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-01-26|2021-08-13|2022-01-29|"""957 HILL ST, CINC - GJ1651531559"""|45202.0|39.1063096742201|-84.49599612718359|01/26/2021 12:00:00 AM|08/13/2021 12:00:00 AM|08/13/2021 12:00:00 AM
7414|SR21006154|NEW|"""Building, residential"""|"""BLD-RES"""|"""Retainer wall is bulging and bricks have started to come out of the wall onto the caller's property. """|Cinc Building Dept|2021-01-26|2021-01-26|2022-01-26|"""1738 MINION AV - GJ0959332907 """|45205.0|39.120134750959295|-84.57557739370671|01/26/2021 12:00:00 AM|01/26/2021 12:00:00 AM|01/26/2021 12:00:00 AM
7415|SR21005335|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-22|2021-01-22|2022-01-22|"""2390 W NORTH BEND RD, CINC - GJ1013841288"""|45239.0|39.1954566260845|-84.56666389580491|01/22/2021 12:00:00 AM|01/22/2021 12:00:00 AM|01/22/2021 12:00:00 AM
7416|SR21005338|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Reissue of case B202002766 - to include person in control."""|Cinc Building Dept|2021-01-22|2021-01-27|2022-01-22|"""1614 CLAREWOOD AV - GJ1824635549 """|45207.0|39.14178848379971|-84.4747254617595|01/22/2021 12:00:00 AM|01/27/2021 12:00:00 AM|01/27/2021 12:00:00 AM
7417|SR21007437|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-01-30|2021-03-31|2022-01-30|"""1240 ELSINORE AV, CINC - GJ1618231987"""|45202.0|39.1102442996426|-84.4997104212673|01/30/2021 12:00:00 AM|03/31/2021 12:00:00 AM|03/31/2021 12:00:00 AM
7418|SR21007306|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Upstairs bathroom ceiling leaks every time it rains. Holes in the floors. Mice infestation. Lead issues. """|Cinc Building Dept|2021-01-29|2021-02-17|2022-01-29|"""744 WELLS ST - GJ1013931121 """|45205.0|39.1039242869437|-84.56981535065191|01/29/2021 12:00:00 AM|02/17/2021 12:00:00 AM|02/17/2021 12:00:00 AM
7419|SR21007274|OPEN|"""Building, residential"""|"""BLD-RES"""|"""No hot water. """|Cinc Building Dept|2021-01-29|2021-02-23|2022-01-29|"""580 WILKINSON ST - GJ1624433470 """|45206.0|39.123576237111294|-84.4985240841829|01/29/2021 12:00:00 AM|02/23/2021 12:00:00 AM|02/23/2021 12:00:00 AM
7420|SR21007254|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Basement wall in the washer room is missing you can see the pipes and wires. Rat infestation. Mold issues. """|Cinc Building Dept|2021-01-29|2021-02-22|2022-01-29|"""4343 EASTERN AV - GJ2262932164 """|45226.0|39.1102132844857|-84.4251581160704|01/29/2021 12:00:00 AM|02/22/2021 12:00:00 AM|02/22/2021 12:00:00 AM
7421|SR21006810|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Reissue of B201907124 to new owner"""|Cinc Building Dept|2021-01-28|2021-02-18|2022-01-28|"""3628 IDLEWILD AV - GJ1843036012 """|45207.0|39.1459165874821|-84.4724431540886|01/28/2021 12:00:00 AM|02/18/2021 12:00:00 AM|02/18/2021 12:00:00 AM
7422|SR21006547|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No heat. Furnace is broken. Upstairs bathroom ceiling fell in and hit child. Kitchen sink constantly cloggs. Upstairs toilet & sink don't work. Mice & rat infestation. """|Cinc Building Dept|2021-01-27|2021-05-12|2022-01-27|"""2617 KNORR AV - GJ1025234340 """|45214.0|39.132876610718895|-84.567508055361|01/27/2021 12:00:00 AM|05/12/2021 12:00:00 AM|05/12/2021 12:00:00 AM
7423|SR21006456|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Tiny House between 522 and 526 Enright Ave and is being inhabited by 1 adult & 2 children. Electricity being runned from the garage to the tiny house. Caller is concerned that there is no electricity & water and that it's not good for the people living in the tiny home. Per caller the actual house is currently being rehabbed and is not habitable."""|Cinc Building Dept|2021-01-27|2021-02-25|2022-01-27|"""526 ENRIGHT AV - GJ0974830558 """|45205.0|39.0989464273981|-84.574501100318|01/27/2021 12:00:00 AM|02/25/2021 12:00:00 AM|02/25/2021 12:00:00 AM
